編號,車位類別,車位價格,車位面積平方公尺
RPQOMLTJOHMFFAE48CA,坡道平面,0,
RPQNMLSLNHMFFBE48CA,坡道平面,0,
RPUOMLMJOHMFFBE28CA,坡道平面,0,
RPUOMLMJOHMFFBE28CA,坡道平面,0,
RPWNMLNJOHMFFBE48CA,升降機械,0,16.40
RPPPMLNKOHMFFBE08CA,坡道平面,0,
RPQOMLOKOHMFFBE18CA,坡道平面,0,
RPQOMLOKOHMFFBE18CA,坡道平面,0,
RPRNMLRJOHMFFBE38CA,坡道平面,0,19.72
SPRNMLRJOHMFFBE48CA,坡道平面,0,19.72
RPOOMLLJOHMFFCE67CA,坡道平面,0,19.72
RPQOMLLJOHMFFCE87CA,坡道平面,0,19.72
RPSOMLLJOHMFFCE08CA,坡道平面,0,19.72
RPSOMLPJOHMFFCE48CA,坡道機械,0,8.67
RPUPMLMJOHMFFCE48CA,坡道平面,0,
RPUNMLLJOHMFFDE28CA,坡道機械,0,10.34
RPVNMLLJOHMFFDE38CA,坡道機械,0,10.34
RPVNMLRLNHMFFDE09CA,升降機械,0,
RPSPMLKLOHMFFDE38CA,坡道平面,0,
RPVNMLLLOHMFFDE58CA,坡道平面,0,
RPUOMLQKOHMFFDE98CA,坡道平面,0,
RPXOMLOKOHMFFDE09CA,坡道機械,0,
RPPNMLMKOHMFFDE97CA,坡道平面,0,19.29
RPWOMLQJOHMFFEE56CA,坡道機械,0,15.18
RPQNMLMJOHMFFEE08CA,坡道平面,0,30.57
RPVNMLLMNHMFFEE68CA,坡道機械,0,7.54
RPRNMLSJOHMFFEE78CA,坡道平面,0,22.32
RPXNMLMKOHMFFEE88CA,坡道平面,0,
RPPNMLTLNHMFFGE98CA,坡道平面,0,
RPUNMLTJOHMFFGE76CA,坡道平面,0,
RPPPMLPJOHMFFGE68CA,坡道平面,0,25.60
RPQPMLPJOHMFFGE78CA,坡道機械,0,15.67
RPRNMLNJOHMFFGE48CA,坡道平面,1350000,26.03
RPXNMLOKOHMFFGE66CA,坡道平面,0,
RPXNMLOKOHMFFGE66CA,坡道平面,0,
RPXOMLLJOHMFFBE58DA,坡道平面,0,
RPUNMLTKOHMFFDE66DA,坡道平面,1000000,18.75
RPRNMLNLOHMFFEE58DA,升降機械,0,
RPPNMLSLOHMFFLE86CA,坡道平面,0,
RPUNMLLLOHMFFIE98CA,坡道機械,0,
RPRNMLNLOHMFFIE88CA,坡道機械,0,
RPUNMLOJOHMFFGE88CA,坡道平面,0,15.54
RPVNMLOJOHMFFGE98CA,坡道平面,0,15.54
RPQOMLOJOHMFFGE58CA,坡道平面,0,15.54
RPROMLOJOHMFFGE68CA,坡道機械,0,9.54
RPSOMLOJOHMFFGE78CA,坡道平面,0,15.54
RPTOMLOJOHMFFGE88CA,坡道平面,0,15.54
RPUOMLOJOHMFFGE98CA,坡道機械,0,9.54
RPVOMLOJOHMFFGE09CA,坡道機械,0,9.54
RPWOMLOJOHMFFGE56CA,坡道機械,0,9.54
RPQPMLOJOHMFFGE68CA,坡道平面,0,13.37
RPTPMLNKOHMFFGE98CA,坡道平面,0,
RPUOMLMKOHMFFEE68CA,坡道平面,0,
RPRNMLNKOHMFFEE38CA,坡道機械,750000,16.71
RPSNMLNKOHMFFEE48CA,坡道平面,1250000,26.44
RPXRMLRLOHMFFEE27CA,坡道平面,0,
RPPNMLOJPHMFFEE28CA,坡道平面,0,23.21
RPWNMLLMNHMFFEE78CA,坡道機械,0,13.18
RPTOMLLJOHMFFEE38CA,坡道平面,0,17.13
RPVOMLPJOHMFFEE98CA,坡道平面,0,23.21
RPROMLQJOHMFFEE68CA,坡道平面,950000,6.26
RPPOMLPJOHMFFEE38CA,坡道平面,0,
RPRNMLQKOHMFFDE58CA,坡道平面,0,18.00
RPWNMLLJOHMFFDE48CA,坡道機械,0,
RPPNMLOJOHMFFDE08CA,坡道平面,1000000,
RPPNMLSJOHMFFDE48CA,坡道平面,0,
RPUNMLNJOHMFFDE48CA,升降機械,0,16.03
RPRPMLOKOHMFFCE48CA,坡道平面,1000000,22.82
RPSPMLOKOHMFFCE58CA,坡道平面,1000000,19.70
RPUPMLOKOHMFFCE78CA,坡道平面,0,
RPSNMLRJOHMFFCE58CA,坡道平面,0,
RPTOMLQJOHMFFCE68CA,坡道平面,0,37.22
RPRQMLPJOHMFFCE58CA,坡道機械,0,
RPSNMLMJOHMFFCE08CA,坡道機械,0,13.32
RPTNMLMJOHMFFCE18CA,坡道機械,0,13.32
RPUNMLMJOHMFFCE28CA,坡道平面,0,22.51
RPRNMLSJOHMFFBE48CA,坡道平面,0,5.99
RPWNMLLLOHMFFBE48CA,坡道平面,0,14.71
RPVNMLPJOHMFFBE58CA,坡道平面,0,
RPRPMLMJOHMFFBE08CA,坡道平面,0,
RPRPMLMJOHMFFBE08CA,坡道平面,0,
RPRPMLMJOHMFFBE08CA,坡道平面,0,
RPTOMLLMNHMFFBE28CA,坡道平面,0,
RPUOMLNJOHMFFAE28CA,坡道機械,800000,9.95
RPWNMLSJOHMFFAE88CA,坡道平面,0,
RPWNMLSJOHMFFAE88CA,坡道平面,0,
RPPNMLSJOHMFFAE18CA,坡道平面,400000,24.76
RPROMLMJOHMFFAE87CA,坡道平面,0,
RPOOMLLJOHMFFAE47CA,坡道機械,0,7.82
RPUOMLLJOHMFFAE08CA,坡道平面,0,27.80
