鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
內湖區,建物,臺北市內湖區環山路一段31~60號,0.0,住,,,1060510,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681221,94.7,3,2,1,有,無,有,23000,243,,0.0,0,,RPXNMLSKNHMFFCA98CC
內湖區,建物,臺北市內湖區陽光街92巷24弄1~30號,0.0,住,,,1060515,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711224,70.9,2,2,1,有,無,無,27000,381,,0.0,0,,RPPOMLSKNHMFFCA28CC
中山區,建物,臺北市中山區新生北路二段31~60號,0.0,商,,,1060429,土地0建物3車位0,一層,19,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1050322,419.94,0,0,0,無,無,有,95000,226,,0.0,0,,RPTOMLSKNHMFFCA68CC
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段411巷90弄1~30號,8.65,住,,,1060517,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981204,43.09,1,1,1,有,有,有,20000,464,升降機械,20.52,0,,RPUOMLSKNHMFFCA78CC
大同區,建物,臺北市大同區承德路三段211~240號,0.0,商,,,1060505,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020419,77.58,1,1,1,有,有,有,40000,516,,0.0,0,,RPTNMLSKNHMFFBA48CC
大同區,建物,臺北市大同區承德路三段28巷3弄1~30號,0.0,住,,,1060405,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),,加強磚造,,67.02,0,0,0,無,無,無,27000,403,,0.0,0,,RPTOMLSKNHMFFBA58CC
萬華區,建物,臺北市萬華區康定路91~120號,0.0,商,,,1060516,土地0建物1車位0,十一層,26,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,108.72999999999999,2,1,1,有,有,有,33000,304,,0.0,0,,RPUOMLSKNHMFFBA68CC
松山區,建物,臺北市松山區敦化北路199巷16弄1~30號,0.0,住,,,1060515,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750714,141.87,3,2,2,有,有,有,43500,307,,0.0,0,,RPRNMLSKNHMFFDA48CC
信義區,建物,臺北市信義區莊敬路361~390號,0.0,商,,,1060427,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,,88.52,2,2,1,有,無,有,34000,384,,0.0,0,,RPVNMLSKNHMFFDA88CC
松山區,建物,臺北市松山區敦化北路4巷1~30號,0.0,住,,,1060510,土地0建物0車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741228,27.240000000000002,0,1,1,有,無,無,16000,587,,0.0,0,,RPPOMLSKNHMFFDA38CC
松山區,建物,臺北市松山區八德路四段631~660號,0.0,商,,,1060506,土地0建物1車位0,四層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,1021216,64.22,0,0,0,無,有,有,30000,467,,0.0,0,,RPSOMLSKNHMFFDA68CC
信義區,建物,臺北市信義區永吉路31~60號,0.0,商,,,1060509,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960524,96.00999999999999,2,2,2,有,有,有,34000,354,,0.0,0,,RPVOMLSKNHMFFDA98CC
士林區,房地(土地+建物)+車位,臺北市士林區士東路46巷31~60號,30.96,住,,,1060401,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0910731,129.16,2,2,2,有,有,有,43000,333,塔式車位,0.0,0,租金含管理費。,RPPPMLSKNHMFFEA58CC
大安區,建物,臺北市大安區和平東路三段91~120號,0.0,商,,,1060401,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0930409,70.29,3,2,3,有,有,有,30000,427,,0.0,0,,RPUNMLSKNHMFFFA98CC
大安區,建物,臺北市大安區信義路二段148巷1~30號,0.0,住,,,1060501,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811203,72.58999999999999,2,1,1,有,有,有,34000,468,,0.0,0,,RPVNMLSKNHMFFFA09CC
大安區,建物,臺北市大安區安和路二段91~120號,0.0,其他,,,1060501,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770109,170.38,2,2,2,有,有,有,58000,340,,0.0,0,,RPWNMLSKNHMFFFA56CC
大安區,建物,臺北市大安區四維路176巷1~30號,0.0,住,,,1060501,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670315,168.94,0,0,2,有,有,無,65000,385,,0.0,0,,RPOOMLSKNHMFFFA48CC
大安區,建物,臺北市大安區臺北市大安區大安路二段61~90號,0.0,住,,,1060501,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981113,44.43,0,1,1,有,有,有,28000,630,,0.0,0,,RPPOMLSKNHMFFFA58CC
大安區,建物,臺北市大安區敦化南路一段233巷61~90號,0.0,住,,,1060501,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720222,115.27000000000001,3,2,2,有,有,有,58000,503,,0.0,0,,RPQOMLSKNHMFFFA68CC
文山區,建物,臺北市文山區景中街31~60號,0.0,住,,,1060515,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0751030,139.13,3,2,2,有,無,有,28000,201,,0.0,0,"管理費1,500元/月",RPVOMLSKNHMFFAA68CC
中正區,建物,臺北市中正區同安街1~30號,0.0,住,,,1060428,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001110,67.48,2,2,2,有,無,有,40000,593,,0.0,0,,RPWOMLSKNHMFFAA78CC
中正區,建物,臺北市中正區羅斯福路二段8巷1~30號,0.0,商,,,1060517,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041014,62.82,2,1,1,有,無,有,42000,669,,0.0,0,,RPOPMLSKNHMFFAA08CC
中正區,建物,臺北市中正區中華路二段451~480號,0.0,住,,,1060515,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0770615,66.24,2,2,1,有,無,無,28000,423,,0.0,0,,RPOOMLSKNHMFFAA08DC
文山區,房地(土地+建物),臺北市文山區指南路一段31~60號,22.53,商,,,1060514,土地2建物1車位0,十層,19,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0881104,144.39,4,2,2,有,有,有,30000,208,,0.0,0,租金實拿。租賃期間自民國106年7月1日起至107年6月30日止共計1年。,RPUOMLSKNHMFFAA68DC
松山區,建物,臺北市松山區復興北路427巷1~30號,0.0,住,,,1060420,土地0建物1車位0,三層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971013,47.31,1,0,1,有,有,有,20500,433,,0.0,0,含稅。管理費另計。,RPSOMLTKNHMFFDA88DC
信義區,建物,臺北市信義區忠孝東路五段391~420號,0.0,商,,,1060425,土地0建物1車位1,十層,18,辦公商業大樓,見使用執照,鋼筋混凝土造,0860121,79.91,0,0,0,無,無,無,37000,463,坡道機械,0.0,0,,RPWOMLTKNHMFFDA66DC
中正區,房地(土地+建物),臺北市中正區羅斯福路三段244巷9弄1~30號,44.75,住,,,1060510,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0580802,116.55,3,2,2,有,無,無,28000,240,,0.0,0,,RPTNMLTKNHMFFAA48CC
大安區,建物,臺北市大安區忠孝東路四段61~90號,0.0,商,,,1060401,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,46.94,2,2,1,有,無,有,33000,703,,0.0,0,,RPROMLTKNHMFFFA98DC
士林區,建物,臺北市士林區忠誠路一段171巷12弄1~30號,53.25,住,,,1060401,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981231,192.91,4,2,2,有,無,有,77000,399,,0.0,0,,RPVNMLTKNHMFFEA56DC
士林區,建物,臺北市士林區至誠路一段121~150號,0.0,住,,,1060501,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0580124,148.96,4,2,2,有,無,有,73000,490,,0.0,0,,RPXNMLTKNHMFFEA76DC
大安區,建物,臺北市大安區大安路一段52巷1~30號,0.0,住,,,1060501,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.26,2,2,2,有,無,無,55000,404,,0.0,0,,RPUNMLTKNHMFFFA09CC
大安區,建物,臺北市大安區忠孝東路四段170巷6弄1~30號,0.0,住,,,1060501,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.44000000000001,4,2,2,有,無,有,49000,397,,0.0,0,,RPWNMLTKNHMFFFA66CC
大安區,建物,臺北市大安區大安路二段61~90號,0.0,住,,,1060501,土地0建物1車位0,八層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0981113,42.87,0,1,1,有,有,有,27000,630,,0.0,0,,RPXNMLTKNHMFFFA76CC
大安區,建物,臺北市大安區和平東路三段308巷31~60號,0.0,住,,,1050501,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,114.05,2,1,2,有,無,有,30000,263,,0.0,0,,RPOOMLTKNHMFFFA58CC
大安區,建物,臺北市大安區復興南路二段78巷30弄1~30號,0.0,住,,,1060401,土地0建物1車位0,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0761105,132.87,3,2,2,有,有,有,39000,294,,0.0,0,,RPSOMLTKNHMFFFA98CC
大安區,建物,臺北市大安區斯福路三段301~330號,0.0,商,,,1060501,土地0建物1車位0,十八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020103,309.73,4,2,3,有,無,有,103000,333,,0.0,0,,RPVOMLTKNHMFFFA66CC
大安區,建物,臺北市大安區樂利路5巷7弄1~30號,0.0,住,,,1060501,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730622,133.96,3,2,2,有,無,有,27000,202,,0.0,0,,RPXOMLTKNHMFFFA86CC
士林區,房地(土地+建物),臺北市士林區社正路61~90號,76.7,住,,,1060401,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0790109,160.5,3,2,2,有,無,無,31000,193,,0.0,0,,RPQNMLTKNHMFFEA58CC
士林區,建物,臺北市士林區天母東路43巷4弄1~30號,0.0,商,,,1060501,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850605,176.98000000000002,3,2,2,有,無,有,55000,311,,0.0,0,,RPOOMLTKNHMFFEA48CC
北投區,建物,臺北市北投區文林北路301~330號,0.0,住,,,1060401,土地0建物1車位0,四層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040213,192.69,3,2,2,有,有,有,65000,337,,0.0,0,,RPROMLTKNHMFFEA78CC
士林區,建物,臺北市士林區中山北路六段157巷1~30號,0.0,工,,,1060401,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971002,89.53999999999999,2,1,1,有,有,有,50000,558,,0.0,0,,RPSOMLTKNHMFFEA88CC
士林區,建物,臺北市士林區中山北路六段157巷1~30號,0.0,工,,,1060501,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971002,117.03,3,2,1,有,有,有,55000,470,,0.0,0,租金含管理費。,RPUOMLTKNHMFFEA09CC
信義區,建物,臺北市信義區莊敬路391~420號,0.0,商,,,1060515,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0720908,73.72,0,0,0,無,無,有,53000,719,,0.0,0,,RPTNMLTKNHMFFDA78CC
信義區,建物,臺北市信義區松德路31~60號,0.0,住,,,1060512,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0800123,119.39,0,0,0,無,無,無,63000,528,,0.0,0,該次承租1、2樓、地下室,RPWNMLTKNHMFFDA09CC
信義區,建物,臺北市信義區基隆路一段101巷1~30號,0.0,商,,,1060517,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,132.75,3,1,2,有,有,有,65000,490,,0.0,0,,RPXNMLTKNHMFFDA56CC
南港區,建物,臺北市南港區園區街1~30號,0.0,住,,,1060518,土地0建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000412,168.77,3,2,2,有,有,無,39000,231,坡道平面,42.92,0,,RPUOMLTKNHMFFDA98CC
松山區,建物,臺北市松山區復興南路一段31~60號,14.48,商,,,1060510,土地0建物1車位0,二層,12,辦公商業大樓,商業用,鋼筋混凝土造,0701203,111.18,1,1,1,有,有,無,38000,342,,0.0,0,,RPPPMLTKNHMFFDA58CC
松山區,建物,臺北市松山區南京東路四段1~30號,0.0,商,,,1060518,土地0建物1車位0,七層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971205,55.88,1,1,1,有,有,有,35000,626,,0.0,0,,RPQPMLTKNHMFFDA68CC
松山區,建物,臺北市松山區南京東路四段181~210號,0.0,商,,,1060507,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730217,102.28,3,2,2,有,有,有,35000,342,,0.0,0,,RPRPMLTKNHMFFDA78CC
松山區,建物,臺北市松山區敦化南路一段1~30號,0.0,商,,,1060418,土地0建物1車位0,一層,11,辦公商業大樓,住家用,鋼筋混凝土造,,808.28,0,0,0,無,無,有,200000,247,,0.0,0,,RPSPMLTKNHMFFDA88CC
大同區,建物,臺北市大同區萬全街1~30號,0.0,商,,,1060505,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,84.48,1,1,1,有,有,有,59200,701,,0.0,0,,RPRNMLTKNHMFFBA38CC
大同區,建物,臺北市大同區承德路三段177巷1~30號,0.0,商,,,1060429,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0610226,96.46,0,0,0,無,無,無,42000,435,,0.0,0,供辦公室使用,RPSNMLTKNHMFFBA48CC
中正區,建物,臺北市中正區林森北路9巷1~30號,0.0,商,,,1060516,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650816,211.17,4,3,2,有,無,有,55000,260,,0.0,0,,RPUNMLTKNHMFFBA68CC
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,4.72,商,,,1060426,土地1建物1車位1,十四層,26,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,103.71000000000001,2,1,1,有,有,有,32000,309,坡道平面,33.7,0,租金含管理費。,RPQOMLTKNHMFFBA38CC
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.31,商,,,1060426,土地1建物1車位0,二十一層,26,套房(1房1廳1衛),住家用,見其他登記事項,1050331,49.36,1,1,1,有,有,有,22000,446,,0.0,0,,RPROMLTKNHMFFBA48CC
中正區,建物,臺北市中正區忠孝東路一段61~90號,0.0,住,,,1060516,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900913,128.5,3,2,2,有,有,無,32000,249,,0.0,0,,RPQPMLTKNHMFFBA48CC
中山區,建物,臺北市中山區長安東路一段31~60號,0.0,商,,,1060510,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),,加強磚造,,79.54,3,2,2,有,無,有,27000,339,,0.0,0,,RPQNMLTKNHMFFCA38CC
內湖區,建物,臺北市內湖區民權東路六段296巷61~90號,40.23,住,,,1060515,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770712,112.66,0,0,0,無,無,無,48000,426,,0.0,0,,RPTNMLTKNHMFFCA68CC
中山區,建物,臺北市中山區明水路631~660號,0.0,商,,,1060515,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0960503,89.28999999999999,2,2,1,有,有,有,36000,403,,0.0,0,,RPVNMLTKNHMFFCA88CC
內湖區,建物,臺北市內湖區康寧路三段181~210號,0.0,商,,,1060517,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041030,66.51,2,1,1,有,有,有,38000,571,,0.0,0,,RPQOMLTKNHMFFCA48CC
內湖區,建物,臺北市內湖區民權東路六段296巷61~90號,40.23,住,,,1060515,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770712,114.24,0,0,0,無,無,無,48000,420,,0.0,0,此租賃為設立補習班,RPTOMLTKNHMFFCA78CC
中山區,建物,臺北市中山區南京東路二段181~210號,0.0,商,,,1060509,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990528,136.03,3,2,2,有,有,有,63000,463,,0.0,0,,RPOPMLTKNHMFFCA38CC
內湖區,建物,臺北市內湖區金湖路363巷67弄1~30號,0.0,住,,,1060518,土地0建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000826,197.01,2,2,2,有,有,有,56000,284,坡道平面,0.0,0,,RPRPMLTKNHMFFCA68CC
中山區,建物,臺北市中山區林森北路271~300號,0.0,商,,,1060419,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,70.93,1,1,1,有,有,有,52000,733,,0.0,0,,RPPQMLTKNHMFFCA58CC
內湖區,建物,臺北市內湖區民權東路六段248巷1~30號,0.0,,,,1060517,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040310,52.89,3,2,2,有,無,有,20000,378,,0.0,0,,RPTQMLTKNHMFFCA98CC
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,商,,,1060419,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981027,60.68,2,1,1,有,有,有,49000,808,,0.0,0,,RPVQMLTKNHMFFCA56CC
內湖區,車位,臺北市內湖區瑞光路181~210號,0.0,工,,,1060518,土地0建物0車位1,,12,其他,停車空間,鋼筋混凝土造,0900402,40.0,0,0,0,有,有,無,3700,,坡道平面,0.0,0,,RPPNMLKLNHMFFCA47CC
內湖區,建物,臺北市內湖區江南街96巷1~30號,0.0,住,,,1060519,土地0建物1車位0,四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851113,104.94999999999999,2,1,1,有,有,無,24000,229,,0.0,0,,RPQNMLKLNHMFFCA57CC
內湖區,車位,臺北市內湖區港墘路127巷27至31~60號,0.0,住,,,1060519,土地0建物0車位1,,0,其他,停車空間,鋼筋混凝土造,0851113,41.45,0,0,0,有,有,無,4000,,坡道平面,0.0,0,,RPSNMLKLNHMFFCA77CC
大安區,建物,臺北市大安區大安路一段83巷1~30號,0.0,其他,,,1060501,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,,53.0,2,1,1,有,有,有,27000,509,,0.0,0,,RPPNMLKLNHMFFFA77CC
北投區,建物,臺北市北投區三合街一段82巷91~120號,0.0,住,,,1060401,土地0建物1車位0,九層,9,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040708,167.82999999999998,3,2,2,有,有,有,38000,226,坡道平面,39.08,0,,RPPNMLLLNHMFFEA77CC
北投區,建物,臺北市北投區石牌路二段357巷1~30號,0.0,住,,,1060401,土地0建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850624,195.46,3,2,2,有,有,有,70000,358,坡道平面,0.0,0,,RPRNMLMLNHMFFEA08CC
大安區,建物,臺北市大安區忠孝東路四段91~120號,0.0,商,,,1060501,土地0建物1車位0,一層,15,店面(店鋪),商業用,鋼筋混凝土造,0770121,75.59,0,0,0,無,有,無,315000,4167,,0.0,0,,RPTNMLMLNHMFFFA38CC
大安區,建物,臺北市大安區忠孝東路四段241~270號,0.0,商,,,1060401,土地0建物1車位0,十四層,18,辦公商業大樓,商業用,見使用執照,0751231,294.19,0,0,0,無,有,無,169081,575,,0.0,0,,RPQOMLMLNHMFFFA18CC
北投區,建物,臺北市北投區知行路241~270號,0.0,住,,,1060501,土地0建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000722,85.74000000000001,2,1,1,有,有,有,19000,222,升降機械,18.0,0,租金實拿,RPTNMLMLNHMFFEA38DC
士林區,建物,臺北市士林區忠誠路二段61~90號,0.0,住,,,1060401,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0741205,145.04,3,2,2,有,有,有,74000,510,,0.0,0,租金總額含地下室使用權車位一個,RPUNMLMLNHMFFEA48DC
北投區,建物,臺北市北投區裕民二路61~90號,0.0,商,,,1060501,土地0建物1車位1,二層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108,97.53,2,1,1,有,有,有,58682,915,坡道平面,39.61,5682,,RPVNMLMLNHMFFEA58DC
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,商,,,1060425,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0901112,46.0,2,1,1,有,有,有,30000,652,,0.0,0,,RPRNMLMLNHMFFCA87CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1060515,土地0建物1車位0,九層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,184.44,3,2,2,有,有,有,80000,434,,0.0,0,租金內含管理費。,RPSNMLMLNHMFFCA97CC
內湖區,房地(土地+建物),臺北市內湖區內湖路二段1~30號,44.5,住,,,1060502,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,115.58,3,2,1,有,無,無,15000,130,,0.0,0,,RPVNMLMLNHMFFCA28CC
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0.0,商,,,1060517,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,71.64,2,2,1,有,有,有,40000,558,,0.0,0,租金內含管理費。,RPWNMLMLNHMFFCA38CC
中山區,建物,臺北市中山區農安街271巷1~30號,0.0,住,,,1060509,土地0建物1車位0,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831125,147.15,4,2,2,有,有,無,29329,199,,0.0,0,,RPXNMLMLNHMFFCA48CC
中山區,建物,臺北市中山區長春路151~180號,0.0,商,,,1060428,土地0建物1車位0,十層,12,辦公商業大樓,商業用,鋼筋混凝土造,0721013,147.75,2,2,1,有,無,有,65000,440,,0.0,0,,RPTOMLMLNHMFFCA18CC
中山區,建物,臺北市中山區吉林路241~270號,0.0,商,,,1060427,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030616,83.48,2,2,1,有,無,有,50000,599,,0.0,0,起租日為106年05月02日開始計算。,RPQPMLMLNHMFFCA97CC
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路151~180號,55.4,工,,,1060515,土地1建物1車位1,一層,9,廠辦,工業用,鋼筋混凝土造,0910619,279.31,0,0,0,無,有,無,90000,322,坡道平面,29.68,0,,RPXQMLMLNHMFFCA78CC
中山區,建物,臺北市中山區民權東路三段1~30號,0.0,商,,,1060425,土地0建物1車位1,十五層,20,辦公商業大樓,商業用,鋼筋混凝土造,0800325,804.33,0,0,0,無,有,無,403803,514,坡道平面,28.83,5000,,RPRRMLMLNHMFFCA28CC
中山區,建物,臺北市中山區松江路91~120號,0.0,商,,,1060518,土地0建物1車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,0750324,269.94,0,1,0,有,有,有,100000,370,,0.0,0,,RPWRMLMLNHMFFCA78CC
萬華區,建物,臺北市萬華區青年路178巷1~30號,11.45,住,,,1060414,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0640523,46.23,1,1,1,有,無,無,13000,281,,0.0,0,,RPRNMLMLNHMFFBA77CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1060426,土地0建物1車位0,六層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,116.11,2,1,1,有,有,有,74000,637,,0.0,0,,RPUOMLMLNHMFFBA18CC
中正區,建物,臺北市中正區連雲街6巷1~30號,0.0,住,,,1060517,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930917,59.62,3,2,2,有,無,有,36500,612,,0.0,0,,RPVOMLMLNHMFFBA28CC
大同區,建物,臺北市大同區萬全街1~30號,0.0,商,,,1060429,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,131.01999999999998,3,2,2,有,有,有,94500,721,,0.0,0,,RPWOMLMLNHMFFBA38CC
南港區,建物,臺北市南港區重陽路541~570號,0.0,住,,,1060511,土地0建物1車位1,一層,7,店面(店鋪),住家用,鋼筋混凝土造,0961227,93.6,1,1,1,有,有,有,20000,214,坡道平面,22.44,0,,RPXOMLMLNHMFFDA68CC
信義區,房地(土地+建物),臺北市信義區松仁路121~150號,20.0,住,,,1060508,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810602,174.95,3,2,2,有,有,有,55000,314,,0.0,0,,RPRPMLMLNHMFFDA18CC
信義區,建物,臺北市信義區松勇路53巷1~30號,0.0,住,,,1060516,土地0建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870121,182.09,3,2,2,有,無,有,50000,275,坡道平面,0.0,0,,RPTPMLMLNHMFFDA38CC
松山區,建物,臺北市松山區復興北路1~30號,0.0,商,,,1060515,土地0建物1車位0,六層,16,辦公商業大樓,商業用,鋼筋混凝土造,0710707,302.46999999999997,0,0,0,無,有,無,115000,380,,0.0,0,,RPOQMLMLNHMFFDA97CC
信義區,建物,臺北市信義區信義路四段451~480號,0.0,商,,,1060517,土地0建物1車位0,九層,27,辦公商業大樓,商業用,見使用執照,0861230,300.64,0,0,0,無,有,無,200068,665,,0.0,0,,RPPQMLMLNHMFFDA08CC
松山區,建物,臺北市松山區八德路三段74巷14弄1~30號,0.0,,,,1060427,土地0建物1車位0,一層,3,店面(店鋪),,加強磚造,,53.11,0,0,0,無,無,無,37000,697,,0.0,0,,RPTNMLNLNHMFFDA28CC
信義區,建物,臺北市信義區忠孝東路五段211~240號,0.0,,,,1060417,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940930,61.5,1,1,1,有,無,有,35000,569,,0.0,0,,RPVNMLNLNHMFFDA48CC
信義區,建物,臺北市信義區忠孝東路五段391~420號,0.0,,,,1060418,土地0建物1車位0,二層,18,辦公商業大樓,見使用執照,鋼筋混凝土造,0860121,79.95,0,0,0,無,無,無,34056,426,,0.0,0,,RPWNMLNLNHMFFDA58CC
松山區,建物,臺北市松山區南京東路四段179巷3弄1~30號,0.0,住,,,1060522,土地0建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,,106.86,0,0,1,有,無,有,47000,440,,0.0,0,,RPXOMLNLNHMFFDA78CC
