編號,車位類別,車位價格,車位面積平方公尺
RPOOMLMJOHMFFCA37CA,坡道平面,1820000,28.83
RPPOMLMJOHMFFCA47CA,坡道平面,1600000,28.83
RPOPMLMJOHMFFCA47CA,坡道平面,0,
RPPRMLLMNHMFFCA87CA,坡道平面,0,30.83
RPWOMLLJOHMFFCA08CA,坡道機械,0,
RPPNMLLMNHMFFCA47CA,坡道平面,0,32.41
RPOQMLQLNHMFFCA08CA,升降平面,0,22.27
RPOQMLTKOHMFFCA38CA,坡道平面,0,26.12
RPOQMLTKOHMFFCA38CA,坡道平面,0,26.12
RPROMLQKOHMFFCA18CA,坡道平面,2200000,26.82
RPPNMLPJOHMFFDA77CA,坡道機械,0,14.42
RPPNMLPJOHMFFDA77CA,坡道機械,0,14.42
RPQPMLMJOHMFFDA77CA,坡道平面,2700000,40.11
RPSNMLQKOHMFFDA28CA,升降平面,2400000,34.88
RPUNMLQKOHMFFDA48CA,坡道平面,2800000,34.88
RPWNMLQKOHMFFDA68CA,升降平面,2000000,
RPQNMLMKOHMFFDA67CA,坡道平面,0,39.44
RPQNMLMKOHMFFDA67CA,坡道平面,0,45.51
RPQNMLMKOHMFFDA67CA,坡道平面,0,45.51
RPSNMLQLNHMFFEA38CA,坡道平面,0,48.71
RPPNMLQLNHMFFEA08CA,坡道平面,0,28.49
RPWNMLTKOHMFFEA09CA,塔式車位,0,1.23
RPWNMLTKOHMFFEA09CA,塔式車位,0,1.23
RPTOMLKLOHMFFEA08CA,坡道平面,2200000,43.77
RPOOMLRJOHMFFEA08CA,坡道平面,0,44.25
RPOPMLMJOHMFFEA67CA,升降平面,1900000,34.59
RPOPMLMJOHMFFEA67CA,升降機械,1100000,14.05
RPUNMLPJOHMFFEA38CA,坡道平面,0,
RPPNMLLMNHMFFEA67CA,坡道平面,0,
RPOOMLRJOHMFFDA97CA,坡道機械,0,14.17
RPOOMLRJOHMFFDA97CA,坡道機械,0,14.17
RPPNMLLMNHMFFDA57CA,坡道機械,1000000,14.17
RPPNMLLMNHMFFDA57CA,坡道機械,1000000,14.17
RPRNMLLMNHMFFDA77CA,塔式車位,0,
RPXOMLLLOHMFFCA38CA,坡道機械,1500000,26.36
RPXOMLLLOHMFFCA38CA,坡道機械,1500000,26.36
RPWQMLOKOHMFFCA68CA,坡道平面,0,42.74
RPWQMLOKOHMFFCA68CA,坡道平面,0,42.74
RPPOMLNKOHMFFCA67CA,坡道平面,0,29.77
RPPOMLNKOHMFFCA67CA,坡道平面,0,29.77
RPVPMLLMNHMFFCA28CA,坡道平面,0,
RPVPMLLMNHMFFCA28CA,坡道平面,0,
RPQNMLLJOHMFFCA37CA,坡道平面,0,16.26
RPQQMLQJOHMFFCA18CA,坡道平面,0,33.68
RPTNMLNJOHMFFAA67CA,升降平面,0,
RPVNMLPJOHMFFAA08CA,坡道平面,0,34.35
RPPNMLLMNHMFFAA27CA,升降機械,1000000,14.74
RPQNMLNLOHMFFAA57CA,坡道平面,0,46.00
RPQNMLNLOHMFFAA57CA,坡道平面,0,40.55
RPVNMLNLOHMFFFA58CA,坡道平面,3000000,24.80
RPVNMLNLOHMFFFA58CA,坡道平面,3000000,24.80
RPPOMLTJOHMFFFA48CA,坡道機械,0,46.65
RPVNMLLJOHMFFFA18CA,升降機械,2600000,11.28
RPSNMLTLNHMFFBA48DA,坡道平面,3000000,33.52
RPRNMLOJOHMFFBA77DA,坡道平面,0,
RPPNMLQJOHMFFAA67DA,坡道平面,2000000,
RPVOMLOKOHMFFCA48DA,坡道平面,0,40.54
